payment_id,subscription_id,customer_id,payment_date,amount,status
700,76,68,2025-07-11,199,succeeded
701,76,68,2025-08-10,199,failed
702,76,68,2025-08-14,199,succeeded
703,77,68,2025-09-04,49,succeeded
704,77,68,2025-10-04,49,succeeded
705,77,68,2025-11-04,49,succeeded
706,77,68,2025-12-01,49,succeeded
707,77,68,2026-01-05,49,failed
708,77,68,2026-01-07,49,succeeded
709,77,68,2026-02-04,49,succeeded
710,78,69,2026-04-01,49,succeeded
711,78,69,2026-04-28,49,succeeded
712,78,69,2026-05-30,49,succeeded
713,78,69,2026-07-01,49,succeeded
714,79,70,2025-07-04,199,succeeded
715,79,70,2025-08-04,199,failed
716,79,70,2025-08-10,199,succeeded
717,79,70,2025-09-02,199,succeeded
718,79,70,2025-10-06,199,succeeded
719,79,70,2025-11-06,199,succeeded
720,79,70,2025-12-04,199,succeeded
721,79,70,2026-01-03,199,succeeded
722,79,70,2026-02-05,199,succeeded
723,79,70,2026-03-05,199,succeeded
724,79,70,2026-04-03,199,succeeded
725,79,70,2026-05-03,199,succeeded
726,79,70,2026-06-04,199,succeeded
727,80,71,2026-04-14,199,succeeded
728,80,71,2026-05-12,199,succeeded
729,80,71,2026-06-12,199,succeeded
730,81,72,2025-10-17,49,succeeded
731,81,72,2025-11-19,49,succeeded
732,81,72,2025-12-18,49,succeeded
733,81,72,2026-01-18,49,succeeded
734,81,72,2026-02-15,49,succeeded
735,81,72,2026-03-16,49,succeeded
736,81,72,2026-04-15,49,succeeded
737,81,72,2026-05-18,49,succeeded
738,81,72,2026-06-18,49,succeeded
739,82,73,2026-04-23,199,succeeded
740,82,73,2026-05-26,199,succeeded
741,82,73,2026-06-24,199,failed
742,82,73,2026-06-30,199,succeeded
743,83,74,2024-05-22,49,succeeded
744,83,74,2024-06-19,49,succeeded
745,83,74,2024-07-21,49,succeeded
746,83,74,2024-08-18,49,succeeded
747,83,74,2024-09-18,49,succeeded
748,83,74,2024-10-18,49,succeeded
749,83,74,2024-11-18,49,succeeded
750,83,74,2024-12-22,49,succeeded
751,83,74,2025-01-19,49,succeeded
752,83,74,2025-02-19,49,succeeded
753,83,74,2025-03-19,49,succeeded
754,83,74,2025-04-21,49,failed
755,83,74,2025-04-26,49,succeeded
756,83,74,2025-05-21,49,succeeded
757,84,74,2025-06-05,199,succeeded
758,84,74,2025-07-03,199,succeeded
759,85,75,2024-09-30,49,succeeded
760,85,75,2024-10-29,49,succeeded
761,85,75,2024-11-30,49,succeeded
762,85,75,2024-12-31,49,succeeded
763,86,76,2025-07-05,199,succeeded
764,86,76,2025-08-08,199,succeeded
765,86,76,2025-09-07,199,succeeded
766,86,76,2025-10-04,199,succeeded
767,86,76,2025-11-08,199,succeeded
768,86,76,2025-12-04,199,succeeded
769,86,76,2026-01-05,199,succeeded
770,86,76,2026-02-08,199,succeeded
771,86,76,2026-03-06,199,failed
772,86,76,2026-03-08,199,succeeded
773,86,76,2026-04-08,199,succeeded
774,86,76,2026-05-05,199,succeeded
775,86,76,2026-06-06,199,succeeded
776,87,77,2025-01-28,199,succeeded
777,87,77,2025-02-26,199,succeeded
778,88,78,2026-05-29,199,succeeded
779,88,78,2026-06-28,199,failed
780,88,78,2026-07-01,199,succeeded
781,89,79,2024-12-26,199,succeeded
782,89,79,2025-01-27,199,succeeded
783,89,79,2025-03-02,199,succeeded
784,89,79,2025-03-29,199,succeeded
785,89,79,2025-04-30,199,succeeded
786,89,79,2025-05-29,199,succeeded
787,89,79,2025-06-29,199,failed
788,89,79,2025-07-02,199,succeeded
789,89,79,2025-07-26,199,succeeded
790,89,79,2025-08-28,199,failed
791,89,79,2025-09-01,199,succeeded
792,89,79,2025-09-26,199,succeeded
793,89,79,2025-10-26,199,succeeded
794,89,79,2025-11-28,199,succeeded
795,89,79,2025-12-30,199,succeeded
796,89,79,2026-01-27,199,succeeded
797,89,79,2026-03-01,199,succeeded
798,89,79,2026-03-28,199,succeeded
799,89,79,2026-04-26,199,succeeded
800,89,79,2026-05-30,199,failed
801,89,79,2026-06-04,199,succeeded
802,89,79,2026-06-28,199,succeeded
803,90,80,2024-07-12,199,succeeded
804,90,80,2024-08-11,199,succeeded
805,90,80,2024-09-11,199,succeeded
806,90,80,2024-10-12,199,succeeded
807,91,81,2024-11-02,199,succeeded
808,91,81,2024-12-04,199,succeeded
809,91,81,2025-01-02,199,succeeded
810,91,81,2025-02-02,199,succeeded
811,91,81,2025-03-02,199,succeeded
812,91,81,2025-04-06,199,succeeded
813,91,81,2025-05-04,199,succeeded
814,91,81,2025-06-03,199,succeeded
815,91,81,2025-07-03,199,failed
816,91,81,2025-08-06,199,succeeded
817,91,81,2025-09-04,199,succeeded
818,92,82,2025-03-12,199,succeeded
819,92,82,2025-04-16,199,succeeded
820,92,82,2025-05-15,199,succeeded
821,92,82,2025-06-14,199,succeeded
822,92,82,2025-07-13,199,succeeded
823,92,82,2025-08-16,199,succeeded
824,92,82,2025-09-14,199,succeeded
825,92,82,2025-10-13,199,succeeded
826,92,82,2025-11-14,199,failed
827,92,82,2025-11-18,199,succeeded
828,92,82,2025-12-12,199,succeeded
829,92,82,2026-01-16,199,succeeded
830,92,82,2026-02-14,199,succeeded
831,92,82,2026-03-16,199,succeeded
832,92,82,2026-04-13,199,succeeded
833,92,82,2026-05-16,199,succeeded
834,92,82,2026-06-15,199,succeeded
835,94,84,2024-02-13,799,succeeded
836,94,84,2024-03-13,799,succeeded
837,94,84,2024-04-10,799,succeeded
838,94,84,2024-05-12,799,succeeded
839,94,84,2024-06-13,799,succeeded
840,94,84,2024-07-12,799,succeeded
841,94,84,2024-08-13,799,succeeded
842,94,84,2024-09-13,799,succeeded
843,94,84,2024-10-12,799,succeeded
844,94,84,2024-11-13,799,succeeded
845,94,84,2024-12-13,799,succeeded
846,94,84,2025-01-11,799,succeeded
847,94,84,2025-02-12,799,succeeded
848,94,84,2025-03-11,799,succeeded
849,94,84,2025-04-11,799,failed
850,94,84,2025-04-13,799,succeeded
851,94,84,2025-05-09,799,succeeded
852,94,84,2025-06-11,799,succeeded
853,94,84,2025-07-10,799,succeeded
854,94,84,2025-08-13,799,succeeded
855,94,84,2025-09-11,799,succeeded
856,94,84,2025-10-09,799,succeeded
857,94,84,2025-11-09,799,failed
858,94,84,2025-12-10,799,succeeded
859,94,84,2026-01-10,799,succeeded
860,94,84,2026-02-12,799,succeeded
861,94,84,2026-03-13,799,succeeded
862,94,84,2026-04-09,799,succeeded
863,94,84,2026-05-11,799,succeeded
864,94,84,2026-06-09,799,succeeded
865,95,85,2023-11-21,199,succeeded
866,96,86,2024-09-06,799,succeeded
867,96,86,2024-10-08,799,succeeded
868,96,86,2024-11-08,799,succeeded
869,96,86,2024-12-07,799,succeeded
870,96,86,2025-01-10,799,succeeded
871,96,86,2025-02-08,799,succeeded
872,96,86,2025-03-09,799,succeeded
873,96,86,2025-04-06,799,succeeded
874,96,86,2025-05-10,799,succeeded
875,96,86,2025-06-08,799,succeeded
876,96,86,2025-07-09,799,succeeded
877,96,86,2025-08-07,799,succeeded
878,96,86,2025-09-08,799,succeeded
879,96,86,2025-10-09,799,succeeded
880,96,86,2025-11-09,799,succeeded
881,96,86,2025-12-07,799,succeeded
882,96,86,2026-01-10,799,succeeded
883,96,86,2026-02-08,799,succeeded
884,96,86,2026-03-06,799,succeeded
885,96,86,2026-04-07,799,succeeded
886,96,86,2026-05-07,799,succeeded
887,96,86,2026-06-10,799,succeeded
888,97,87,2025-12-15,49,succeeded
889,97,87,2026-01-17,49,succeeded
890,97,87,2026-02-14,49,succeeded
891,97,87,2026-03-16,49,succeeded
892,97,87,2026-04-16,49,succeeded
893,97,87,2026-05-16,49,succeeded
894,97,87,2026-06-15,49,succeeded
895,98,88,2025-03-07,49,succeeded
896,98,88,2025-04-04,49,succeeded
897,98,88,2025-05-04,49,succeeded
898,98,88,2025-06-05,49,succeeded
899,98,88,2025-07-04,49,succeeded
900,98,88,2025-08-06,49,failed
901,98,88,2025-08-11,49,succeeded
902,98,88,2025-09-04,49,succeeded
903,98,88,2025-10-07,49,succeeded
904,98,88,2025-11-07,49,succeeded
905,98,88,2025-12-07,49,failed
906,98,88,2026-01-08,49,succeeded
907,98,88,2026-02-06,49,succeeded
908,98,88,2026-03-07,49,succeeded
909,98,88,2026-04-06,49,succeeded
910,98,88,2026-05-05,49,succeeded
911,98,88,2026-06-08,49,succeeded
912,99,89,2025-07-14,49,succeeded
913,99,89,2025-08-16,49,succeeded
914,99,89,2025-09-16,49,succeeded
915,99,89,2025-10-15,49,succeeded
916,99,89,2025-11-18,49,succeeded
917,99,89,2025-12-18,49,succeeded
918,99,89,2026-01-15,49,succeeded
919,99,89,2026-02-14,49,succeeded
920,99,89,2026-03-14,49,succeeded
921,99,89,2026-04-17,49,succeeded
922,99,89,2026-05-14,49,succeeded
923,99,89,2026-06-18,49,succeeded
924,100,90,2025-07-25,199,succeeded
925,100,90,2025-08-26,199,succeeded
926,100,90,2025-09-25,199,succeeded
927,100,90,2025-10-26,199,succeeded
928,100,90,2025-11-25,199,succeeded
929,100,90,2025-12-24,199,succeeded
930,100,90,2026-01-24,199,succeeded
931,100,90,2026-02-24,199,succeeded
932,100,90,2026-03-24,199,succeeded
933,100,90,2026-04-26,199,failed
934,100,90,2026-05-01,199,succeeded
935,100,90,2026-05-25,199,succeeded
936,100,90,2026-06-24,199,succeeded
937,101,91,2025-01-12,49,succeeded
938,101,91,2025-02-14,49,succeeded
939,102,92,2024-10-17,49,succeeded
940,102,92,2024-11-18,49,succeeded
941,102,92,2024-12-20,49,succeeded
942,102,92,2025-01-20,49,failed
943,102,92,2025-01-23,49,succeeded
944,102,92,2025-02-20,49,succeeded
945,102,92,2025-03-20,49,succeeded
946,102,92,2025-04-18,49,succeeded
947,102,92,2025-05-20,49,succeeded
948,102,92,2025-06-20,49,succeeded
949,102,92,2025-07-18,49,succeeded
950,102,92,2025-08-18,49,succeeded
951,102,92,2025-09-18,49,succeeded
952,102,92,2025-10-20,49,succeeded
953,103,93,2026-03-22,49,succeeded
954,103,93,2026-04-22,49,succeeded
955,103,93,2026-05-18,49,succeeded
956,103,93,2026-06-21,49,succeeded
957,104,94,2023-10-24,799,succeeded
958,104,94,2023-11-26,799,succeeded
959,104,94,2023-12-26,799,succeeded
960,104,94,2024-01-27,799,succeeded
961,104,94,2024-02-28,799,succeeded
962,104,94,2024-03-28,799,succeeded
963,104,94,2024-04-26,799,succeeded
964,104,94,2024-05-28,799,succeeded
965,104,94,2024-06-25,799,succeeded
966,104,94,2024-07-27,799,succeeded
967,104,94,2024-08-27,799,succeeded
968,104,94,2024-09-28,799,succeeded
969,104,94,2024-10-26,799,succeeded
970,104,94,2024-11-27,799,succeeded
971,104,94,2024-12-26,799,succeeded
972,104,94,2025-01-28,799,succeeded
973,104,94,2025-02-24,799,succeeded
974,104,94,2025-03-24,799,succeeded
975,104,94,2025-04-24,799,succeeded
976,104,94,2025-05-25,799,succeeded
977,104,94,2025-06-25,799,succeeded
978,104,94,2025-07-28,799,succeeded
979,104,94,2025-08-26,799,succeeded
980,104,94,2025-09-26,799,succeeded
981,104,94,2025-10-25,799,failed
982,104,94,2025-10-27,799,succeeded
983,104,94,2025-11-25,799,succeeded
984,104,94,2025-12-26,799,succeeded
985,104,94,2026-01-27,799,succeeded
986,104,94,2026-02-27,799,succeeded
987,104,94,2026-03-27,799,succeeded
988,104,94,2026-04-27,799,succeeded
989,104,94,2026-05-24,799,succeeded
990,104,94,2026-06-25,799,succeeded
991,105,95,2025-01-29,49,succeeded
992,105,95,2025-03-02,49,succeeded
993,105,95,2025-03-30,49,succeeded
994,105,95,2025-04-28,49,succeeded
995,106,96,2025-07-22,49,succeeded
996,106,96,2025-08-24,49,succeeded
997,106,96,2025-09-22,49,succeeded
998,106,96,2025-10-22,49,succeeded
999,106,96,2025-11-23,49,succeeded
1000,106,96,2025-12-23,49,succeeded
1001,106,96,2026-01-22,49,succeeded
1002,106,96,2026-02-24,49,succeeded
1003,106,96,2026-03-22,49,succeeded
1004,107,96,2026-04-03,199,succeeded
1005,107,96,2026-05-01,199,succeeded
1006,107,96,2026-06-02,199,succeeded
1007,108,97,2026-01-19,49,succeeded
1008,108,97,2026-02-21,49,succeeded
1009,108,97,2026-03-21,49,succeeded
1010,108,97,2026-04-20,49,succeeded
1011,108,97,2026-05-19,49,succeeded
1012,109,98,2024-12-25,49,succeeded
1013,109,98,2025-01-26,49,succeeded
1014,109,98,2025-02-25,49,succeeded
1015,109,98,2025-03-25,49,succeeded
1016,109,98,2025-04-23,49,succeeded
1017,109,98,2025-05-25,49,succeeded
1018,110,99,2024-09-05,799,succeeded
1019,110,99,2024-10-03,799,succeeded
1020,110,99,2024-11-03,799,succeeded
1021,110,99,2024-12-04,799,succeeded
1022,110,99,2025-01-03,799,succeeded
1023,110,99,2025-02-06,799,succeeded
1024,110,99,2025-03-06,799,succeeded
1025,110,99,2025-04-05,799,failed
1026,110,99,2025-04-10,799,succeeded
1027,110,99,2025-05-05,799,succeeded
1028,110,99,2025-06-04,799,succeeded
1029,110,99,2025-07-06,799,succeeded
1030,110,99,2025-08-03,799,succeeded
1031,110,99,2025-09-07,799,succeeded
1032,110,99,2025-10-07,799,failed
1033,110,99,2025-10-10,799,succeeded
1034,110,99,2025-11-07,799,succeeded
1035,110,99,2025-12-03,799,succeeded
1036,110,99,2026-01-04,799,succeeded
1037,110,99,2026-02-04,799,succeeded
1038,110,99,2026-03-03,799,succeeded
1039,110,99,2026-04-03,799,succeeded
1040,110,99,2026-05-04,799,succeeded
1041,110,99,2026-06-06,799,succeeded
1042,111,100,2025-12-27,199,succeeded
1043,111,100,2026-01-30,199,succeeded
1044,111,100,2026-03-02,199,succeeded
1045,111,100,2026-03-27,199,succeeded
1046,111,100,2026-04-26,199,succeeded
1047,111,100,2026-05-27,199,succeeded
1048,111,100,2026-06-28,199,succeeded
1049,112,101,2025-03-24,199,succeeded
1050,112,101,2025-04-24,199,succeeded
1051,112,101,2025-05-24,199,succeeded
1052,112,101,2025-06-21,199,succeeded
1053,112,101,2025-07-20,199,succeeded
1054,112,101,2025-08-24,199,succeeded
1055,112,101,2025-09-24,199,succeeded
1056,112,101,2025-10-24,199,succeeded
1057,112,101,2025-11-21,199,succeeded
1058,112,101,2025-12-22,199,succeeded
1059,112,101,2026-01-24,199,succeeded
1060,112,101,2026-02-21,199,succeeded
1061,112,101,2026-03-21,199,succeeded
1062,112,101,2026-04-22,199,succeeded
1063,112,101,2026-05-22,199,succeeded
1064,112,101,2026-06-24,199,succeeded
1065,113,102,2025-06-20,49,succeeded
1066,113,102,2025-07-23,49,succeeded
1067,113,102,2025-08-19,49,succeeded
1068,113,102,2025-09-23,49,succeeded
1069,114,103,2023-08-08,49,succeeded
1070,114,103,2023-09-06,49,succeeded
1071,114,103,2023-10-06,49,succeeded
1072,114,103,2023-11-06,49,succeeded
1073,114,103,2023-12-09,49,succeeded
1074,114,103,2024-01-06,49,succeeded
1075,114,103,2024-02-08,49,succeeded
1076,114,103,2024-03-05,49,succeeded
1077,114,103,2024-04-05,49,succeeded
1078,114,103,2024-05-07,49,succeeded
1079,114,103,2024-06-07,49,succeeded
1080,114,103,2024-07-05,49,succeeded
1081,114,103,2024-08-09,49,succeeded
1082,114,103,2024-09-05,49,succeeded
1083,114,103,2024-10-09,49,failed
1084,114,103,2024-10-13,49,succeeded
1085,114,103,2024-11-08,49,succeeded
1086,114,103,2024-12-08,49,succeeded
1087,114,103,2025-01-06,49,succeeded
1088,114,103,2025-02-05,49,succeeded
1089,114,103,2025-03-08,49,failed
1090,114,103,2025-03-11,49,succeeded
1091,114,103,2025-04-06,49,succeeded
1092,114,103,2025-05-08,49,succeeded
1093,114,103,2025-06-09,49,succeeded
1094,114,103,2025-07-06,49,succeeded
1095,114,103,2025-08-09,49,failed
1096,114,103,2025-08-13,49,succeeded
1097,114,103,2025-09-07,49,succeeded
1098,114,103,2025-10-09,49,succeeded
1099,114,103,2025-11-07,49,succeeded
1100,114,103,2025-12-07,49,succeeded
1101,114,103,2026-01-09,49,succeeded
1102,114,103,2026-02-07,49,succeeded
1103,114,103,2026-03-07,49,succeeded
1104,114,103,2026-04-08,49,succeeded
1105,115,104,2026-02-07,199,succeeded
1106,115,104,2026-03-08,199,succeeded
1107,115,104,2026-04-08,199,succeeded
1108,115,104,2026-05-04,199,succeeded
1109,115,104,2026-06-07,199,succeeded
1110,116,105,2026-05-20,199,succeeded
1111,116,105,2026-06-17,199,succeeded
1112,117,106,2026-05-18,199,succeeded
1113,117,106,2026-06-15,199,succeeded
1114,118,107,2025-12-22,199,succeeded
1115,118,107,2026-01-22,199,succeeded
1116,118,107,2026-02-23,199,succeeded
1117,118,107,2026-03-22,199,succeeded
1118,118,107,2026-04-20,199,succeeded
1119,118,107,2026-05-20,199,succeeded
1120,118,107,2026-06-22,199,succeeded
1121,119,108,2025-09-27,199,succeeded
1122,119,108,2025-10-27,199,succeeded
1123,120,108,2025-11-01,799,succeeded
1124,120,108,2025-12-02,799,succeeded
1125,120,108,2026-01-03,799,succeeded
1126,120,108,2026-02-01,799,succeeded
1127,120,108,2026-03-05,799,succeeded
1128,120,108,2026-04-03,799,succeeded
1129,120,108,2026-05-01,799,succeeded
1130,120,108,2026-06-03,799,succeeded
1131,121,109,2025-05-08,799,succeeded
1132,121,109,2025-06-06,799,succeeded
1133,122,109,2025-07-05,199,succeeded
1134,122,109,2025-08-04,199,succeeded
1135,122,109,2025-09-03,199,succeeded
1136,122,109,2025-10-04,199,succeeded
1137,122,109,2025-11-05,199,succeeded
1138,122,109,2025-12-03,199,succeeded
1139,122,109,2026-01-04,199,succeeded
1140,122,109,2026-02-02,199,succeeded
1141,123,110,2024-09-29,49,succeeded
1142,123,110,2024-10-30,49,succeeded
1143,123,110,2024-12-01,49,succeeded
1144,123,110,2024-12-28,49,succeeded
1145,123,110,2025-01-30,49,succeeded
1146,123,110,2025-03-01,49,succeeded
1147,124,110,2025-03-05,199,succeeded
1148,124,110,2025-04-04,199,succeeded
1149,125,110,2025-04-01,799,succeeded
1150,125,110,2025-05-05,799,succeeded
1151,125,110,2025-06-03,799,succeeded
1152,125,110,2025-07-05,799,succeeded
1153,125,110,2025-08-03,799,succeeded
1154,125,110,2025-09-02,799,succeeded
1155,125,110,2025-10-02,799,failed
1156,125,110,2025-10-05,799,succeeded
1157,125,110,2025-11-01,799,succeeded
1158,125,110,2025-12-01,799,succeeded
1159,125,110,2026-01-01,799,succeeded
1160,125,110,2026-02-03,799,succeeded
1161,125,110,2026-03-01,799,succeeded
1162,125,110,2026-04-05,799,succeeded
1163,125,110,2026-05-03,799,succeeded
1164,125,110,2026-06-03,799,succeeded
1165,126,111,2024-06-10,199,succeeded
1166,126,111,2024-07-11,199,succeeded
1167,126,111,2024-08-11,199,succeeded
1168,126,111,2024-09-08,199,succeeded
1169,126,111,2024-10-09,199,succeeded
1170,126,111,2024-11-12,199,succeeded
1171,126,111,2024-12-10,199,succeeded
1172,126,111,2025-01-08,199,succeeded
1173,126,111,2025-02-08,199,succeeded
1174,126,111,2025-03-09,199,succeeded
1175,126,111,2025-04-09,199,succeeded
1176,126,111,2025-05-12,199,succeeded
1177,126,111,2025-06-09,199,succeeded
1178,126,111,2025-07-10,199,succeeded
1179,126,111,2025-08-12,199,succeeded
1180,126,111,2025-09-08,199,succeeded
1181,126,111,2025-10-11,199,succeeded
1182,126,111,2025-11-08,199,succeeded
1183,126,111,2025-12-11,199,succeeded
1184,126,111,2026-01-10,199,succeeded
1185,126,111,2026-02-11,199,succeeded
1186,127,111,2026-03-01,49,succeeded
1187,127,111,2026-04-05,49,succeeded
1188,127,111,2026-05-02,49,succeeded
1189,127,111,2026-06-01,49,succeeded
1190,128,112,2025-09-12,49,succeeded
1191,128,112,2025-10-14,49,succeeded
1192,128,112,2025-11-15,49,succeeded
1193,128,112,2025-12-13,49,succeeded
1194,128,112,2026-01-14,49,succeeded
1195,128,112,2026-02-12,49,succeeded
1196,129,113,2026-03-13,49,failed
1197,129,113,2026-04-16,49,succeeded
1198,129,113,2026-05-15,49,succeeded
1199,129,113,2026-06-13,49,succeeded
1200,130,114,2025-02-11,49,succeeded
1201,130,114,2025-03-15,49,succeeded
1202,131,115,2026-01-15,199,succeeded
1203,131,115,2026-02-17,199,succeeded
1204,131,115,2026-03-13,199,succeeded
1205,131,115,2026-04-17,199,succeeded
1206,131,115,2026-05-16,199,succeeded
1207,131,115,2026-06-16,199,succeeded
1208,132,116,2023-11-26,199,succeeded
1209,132,116,2023-12-28,199,succeeded
1210,132,116,2024-01-26,199,succeeded
1211,132,116,2024-02-25,199,succeeded
1212,132,116,2024-03-26,199,failed
1213,132,116,2024-04-01,199,succeeded
1214,132,116,2024-04-25,199,succeeded
1215,132,116,2024-05-25,199,succeeded
1216,132,116,2024-06-26,199,succeeded
1217,132,116,2024-07-25,199,succeeded
1218,132,116,2024-08-27,199,succeeded
1219,132,116,2024-09-27,199,succeeded
1220,132,116,2024-10-29,199,succeeded
1221,132,116,2024-11-25,199,succeeded
1222,132,116,2024-12-26,199,succeeded
1223,132,116,2025-01-29,199,succeeded
1224,133,117,2026-06-28,799,succeeded
1225,134,118,2024-12-28,199,succeeded
1226,134,118,2025-01-28,199,succeeded
1227,134,118,2025-02-26,199,succeeded
1228,134,118,2025-03-27,199,succeeded
1229,134,118,2025-04-28,199,succeeded
1230,134,118,2025-05-27,199,succeeded
1231,134,118,2025-06-26,199,succeeded
1232,134,118,2025-07-26,199,succeeded
1233,134,118,2025-08-27,199,succeeded
1234,134,118,2025-09-27,199,succeeded
1235,134,118,2025-10-28,199,succeeded
1236,134,118,2025-11-25,199,succeeded
1237,134,118,2025-12-26,199,succeeded
1238,134,118,2026-01-28,199,succeeded
1239,134,118,2026-02-28,199,succeeded
1240,134,118,2026-03-26,199,succeeded
1241,134,118,2026-04-27,199,succeeded
1242,134,118,2026-05-28,199,succeeded
1243,134,118,2026-06-25,199,succeeded
1244,135,119,2026-05-11,199,succeeded
1245,136,120,2025-12-25,199,succeeded
1246,136,120,2026-01-25,199,succeeded
1247,136,120,2026-02-23,199,succeeded
1248,136,120,2026-03-25,199,succeeded
1249,136,120,2026-04-24,199,succeeded
1250,136,120,2026-05-22,199,succeeded
1251,136,120,2026-06-26,199,succeeded
1252,137,121,2023-09-22,199,succeeded
1253,137,121,2023-10-23,199,succeeded
1254,137,121,2023-11-23,199,succeeded
1255,137,121,2023-12-23,199,succeeded
1256,137,121,2024-01-20,199,succeeded
1257,137,121,2024-02-22,199,succeeded
1258,137,121,2024-03-23,199,succeeded
1259,137,121,2024-04-23,199,succeeded
1260,137,121,2024-05-20,199,succeeded
1261,137,121,2024-06-20,199,succeeded
1262,137,121,2024-07-21,199,succeeded
1263,137,121,2024-08-24,199,succeeded
1264,137,121,2024-09-24,199,succeeded
1265,137,121,2024-10-21,199,succeeded
1266,137,121,2024-11-21,199,succeeded
1267,137,121,2024-12-22,199,succeeded
1268,137,121,2025-01-24,199,succeeded
1269,137,121,2025-02-23,199,succeeded
1270,138,122,2024-05-04,49,succeeded
1271,138,122,2024-06-02,49,succeeded
1272,138,122,2024-07-01,49,succeeded
1273,138,122,2024-08-01,49,succeeded
1274,138,122,2024-09-04,49,succeeded
1275,138,122,2024-10-01,49,succeeded
1276,138,122,2024-11-03,49,succeeded
1277,138,122,2024-12-04,49,succeeded
1278,138,122,2025-01-05,49,succeeded
1279,138,122,2025-02-05,49,succeeded
1280,138,122,2025-03-01,49,succeeded
1281,138,122,2025-04-02,49,succeeded
1282,138,122,2025-05-02,49,succeeded
